Feature ID	Taxon	Confidence
eaafa5ddaa83a001babed4208f4817c6	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999960494
e81a04a50f341415b6b8dbb1f94c559c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__mirabilis	0.8765575132282257
cdb9c0ee3bba4c3d8b9292eb575bd9e3	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999992780886
dbaaec51eeca49cb19d683ec4ed2ea7a	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999999630046694
b57bc5dcf6016bb5817cc2a545dcaad8	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9990437473186273
e2eea174f42cec1730a29e85e032fd98	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__	0.9569734627469192
fad7959733a200344fe5a2a9f6252f81	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.9561051911252887
29b4b85879d0c908835a2c655cd82b76	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.7823978094045985
5ad30b3820e60e8bd5048ab0a31ad4be	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9142507518825469
4c8ff0ea98d2c0ebb486e33bd96c61f9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__	0.9999969321654183
14440ff99dac4bafa3c3a275dde92935	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.998780664557332
e1b9495f82b05c4ee6c846006f5f29b4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales	0.7183357750855452
c58d52926eceee08f400001aaf5dabb1	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999868410067385
14a7b061e94506a22f6c2e448b4810d7	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9999735116604132
9f749640ff795e2ec00098305514bac6	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9986285150976182
0d58e31838e84ccfcfa64aa3e283d3d7	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999998363587103
d4579db6ea66fa597bfe02b40a18bbbe	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales	0.7417293427300946
42db26c2c81f1d89d295d759f0490177	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales	0.9833110468154428
a7fb4b2b79be3e851a32cc21d3a63e51	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999996352479127
eb175b48283334e153cd542b1756a647	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999999916195067
b81d437663f6fa47595d54669713c504	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae	0.9998685598844833
88d17d59e9681436cc60ba2ef049d35d	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1170	0.9999991420436615
e9606ca05bb9183bd86f3c8de48d3b43	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.999999999996021
e3c8ba9699934b10ac2932d8be1c01cc	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9983088410063716
0b04c9afd8aa284f2791a1513cc7ba8e	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999938751
c7a3c75d90688e68200e663a0c81ddb6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7306072852129404
f922bb836523db0b8e265a464de54690	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.99992516002877
a6040fe8687b5cfc0e76f7030a94d7ac	k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__; f__; g__; s__	0.999999999990365
e7e19b672a061e119437a7cf815db964	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999990342849232
892b0c3a180e5f4fe03cf39865a2f3a7	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999994543113996
e4428584f56dad3be647b257fce5e14a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9971818930323256
95f85b31b6d22bec1f34814fa2b4c100	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999836740740022
366e4e1fa7fedeef5b48b920dd58b29d	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.8576512716876494
476ca54c0b962e7b62e01fb0fc01890f	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9997386004484317
97fba611c33148ca4f36e745cd306e43	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9895054840441122
f9c93ccfdaccc1f8111dea02735ff80a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999390448143
eaa0991aa08140f1d6317dd793953657	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__	0.9999999993254676
6466aa53adc18d74c66bfebb47d6c1fb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9439479431931194
88c9ac17b2e1cacbe1ce3a90fe118fa7	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999990813943738
55d9bfcfdf6da088d2b2b037555f75c4	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9481523944148231
1531ab8d806a1ebbdfa11d2327d63cc0	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9999994949483263
664c5245b6cbfea323173cf7123c585c	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9999999903753007
86b4c22b3bcd88d95151325f471af4c4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales	0.9658169884532589
36d3b99cbc044e1531dc21fb94159f72	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__	0.9991344183016913
e4b8e17d0dbcb08f2ef6d45d4e291493	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9999882328275602
611d1e5a084ae527968cb915e43a4364	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999997907691599
be2339ed842e86a8cbdb994dc01e84ec	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999970726
7dec4965667333a9713582024a0ce4d7	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9965749181381647
8800bca0dea2ed79f023f3e709b19076	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales	0.8674896244543142
33df832b1e9ad54c3558fabb4cc38aa3	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999986641696634
c524ac41b7dc1cf61adcd13484ccc932	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.999130979015544
79fceab4210680594e1d67908b3f916d	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__	0.9999213085800706
c77393c0daa9084c63a3d561f649094f	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9999998702617403
7452a179b9a24c364642eeaade4d266f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Ammoniphilus; s__	0.9846107966726084
45e4be8e16753ffd4bb4872bf6a35f37	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8446295434764025
6005352a31338c68bafbc02b14883154	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999990938627816
78f2b9b3763f3936bc3cff11609e576d	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.999999999989754
89cb1ddf89dcf11d86f725dbcaa9a5ce	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Reyranella; s__massiliensis	0.8203832928185606
402ee1e9d575f78d3677a5d72cce5eb7	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999983857266512
61a045faf09495a94e0b0746c5953e76	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.7055508866343726
ee1137d36e78789d37d5a5d40902abe7	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999976110392169
6fc9554fe685c9a092777b82cc9a9382	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9985244798883712
b2e00f10d2ddcc8d2f82a1a2c31f010a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.8859261963895431
7158b5b009219b1fc3e89f0faeedd765	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__	0.9999999999467946
9f51698bee1527e6e927666710070636	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999989625024295
4af45d65e7c6db259c975ec3cdc0ae11	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Kribbella; s__	0.9999999925788217
e64d870f57288ad0e8bd4da2d353bf90	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__; g__; s__	0.9999921384908749
7c5a31988630a53fb94006b9b99080d1	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999677185510925
571de3f920f48766e52ddc5f621e30f2	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9954003359273962
9b86760f1d24e78119093f5f08f45f71	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__mashuensis	0.7721091749827153
a276f8620bf3ebe899a7b3a4f521385b	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999496367
77bcdf88d2c3bc69b5ebe95e71a26d0f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__	0.9982954116630557
fbeced19be9e0e6cd278e5f70a447f3b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.9999974723207563
cf8527ab06525df71af232b40bd43a82	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9999940416523873
55095e7792a8354ba8acd1f954a93e35	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.7023295060759562
5ae984a77628c6893c56473778f39bd7	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999999999506741
184e89393065f2e0bc91adb6ec9d4020	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9999999779037838
dc71e37636d34a8fe5d406127ef4c7a9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Amycolatopsis; s__	0.9998900922356653
fa1dc6427d18aaf77e40e39134ed4350	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999918725848
24e9c725863735bd49ea92bbfd06ff22	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__	0.9999999976258209
96e2044bcf16219eb5a8f559f18e5ee4	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.978322500017503
469da4d585c22d67a6ac0b392a1b9586	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Nitriliruptorales; f__Nitriliruptoraceae; g__; s__	0.9999587737944466
6f1ac04550f239a5d9628f1111d93f73	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__chondroitinus	0.9999877144160879
26f2ac613fb4121c4356ebdcf0682fd7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.8812534729272018
29df4a8a59dafcfdce28202280d43683	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__	0.9999679190879078
c3bd77a0f6486c74b4b713ce8a5f285b	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	0.9971041833744709
0b533f8dfe4baaa9ffe85c19be904d23	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__	0.9976556129801086
